종목코드,종목명,시장,최근20일최대거래대금(억),최근거래일거래대금(억)
032820,우리기술,코스닥,16545,14035
006800,미래에셋증권,유가,13798,8682
010170,대한광통신,코스닥,4793,4793
009830,한화솔루션,유가,22295,2619
218410,RFHIC,코스닥,2564,2564
047040,대우건설,유가,7779,1878
187660,현대ADM,코스닥,7238,1696
027360,아주IB투자,코스닥,1921,1670
138080,오이솔루션,코스닥,1549,1549
347700,스피어,코스닥,2789,1009
263750,펄어비스,코스닥,1335,529
234340,헥토파이낸셜,코스닥,2389,517
402490,그린리소스,코스닥,1318,490
001820,삼화콘덴서공업,유가,1398,177
047770,코데즈컴바인,코스닥,1267,122
