종목코드,종목명,시장,최근20일최대거래대금(억),최근거래일거래대금(억)
003280,흥아해운,유가,6535,6535
024060,흥구석유,코스닥,9287,4718
004090,한국석유공업,유가,2083,2083
117580,대성에너지,유가,1463,1463
048530,인트론바이오,코스닥,1155,1155
014530,극동유화,유가,1091,1091
