종목코드,종목명,시장,최근20일최대거래대금(억),최근거래일거래대금(억)
003280,흥아해운,유가,11443,9708
322000,HD현대에너지솔루션,유가,10563,3680
425040,티이엠씨,코스닥,2517,2517
008350,남선알미늄,유가,2423,1639
282720,금양그린파워,코스닥,1565,1565
006110,삼아알미늄,유가,1531,1531
161000,애경케미칼,유가,1847,1313
037030,파워넷,코스닥,2933,388
412350,레이저쎌,코스닥,1426,71
